row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,230809_B0.mzML Peak area,230823_B0.mzML Peak area,230809_B6.mzML Peak area,230809_B3.mzML Peak area,230809_B2.mzML Peak area,230809_B4.mzML Peak area,230809_B5.mzML Peak area,230823_B4.mzML Peak area,230905_B0.mzML Peak area,230905_B1.mzML Peak area,230823_B1.mzML Peak area,230823_B6.mzML Peak area,230905_B3.mzML Peak area,230905_B2.mzML Peak area,230823_B2.mzML Peak area,230905_B6.mzML Peak area,230926_B2.mzML Peak area,230926_B4.mzML Peak area,230905_B5.mzML Peak area,230926_B0.mzML Peak area,231010_B0.mzML Peak area,230905_B4.mzML Peak area,240507_B0.mzML Peak area,230823_B3.mzML Peak area,230809_B1.mzML Peak area,230926_B5.mzML Peak area,231010_B1.mzML Peak area,230926_B1.mzML Peak area,230823_B5.mzML Peak area,231010_B2.mzML Peak area,230926_B6.mzML Peak area,231010_B3.mzML Peak area,231010_B5.mzML Peak area,Blank_restart_1.mzML Peak area,240901_B1.mzML Peak area,231010_B6.mzML Peak area,240417_B2.mzML Peak area,Blank1.mzML Peak area,Blank2.mzML Peak area,240417_B0.mzML Peak area,Blank4_before_neg.mzML Peak area,Blank3.mzML Peak area,230926_B3.mzML Peak area,240417_B5.mzML Peak area,240507_B3.mzML Peak area,240417_B4.mzML Peak area,Culture_Remin_E.mzML Peak area,231010_B4.mzML Peak area,240616_B1.mzML Peak area,Culture_Remin_F.mzML Peak area,240417_B6.mzML Peak area,240507_B1.mzML Peak area,240417_B3.mzML Peak area,QC_mix2.mzML Peak area,Culture_Remin_D.mzML Peak area,Process_Blank_1.mzML Peak area,QC_mix_restart_1.mzML Peak area,Process_Blank_3.mzML Peak area,QC_mix3.mzML Peak area,QC_mix_1.mzML Peak area,QC_mix5.mzML Peak area,QC_mix4.mzML Peak area,Process_Blank_2.mzML Peak area,240616_B5.mzML Peak area,240616_B3.mzML Peak area,240616_B0.mzML Peak area,240507_B5.mzML Peak area,240417_B1.mzML Peak area,240616_B2.mzML Peak area,240616_B6.mzML Peak area,Chance_pooled_QC_2.mzML Peak area,Chance_pooled_QC_1.mzML Peak area,Chance_pooled_QC_4.mzML Peak area,Chance_pooled_QC_restart_1.mzML Peak area,240616_B4.mzML Peak area,Chance_pooled_QC_3.mzML Peak area
58974,664.6688311,11.624832,,,,,,,,,,,159315.56,161775.86,228201.06,153285.19,235343.78,147521.02,203075.81,167020,135701.77,169478.48,205368.16,208679.05,157584.31,200760.55,364525.47,92688.42,212035.33,90232.45,488832.78,235256.55,214909.58,342460.9,0,343727.4,399092.03,178546.72,316119.3,206382.1,323238,249405.45,46769.516,119089.336,302694.9,1624967.2,233034.5,59121.805,258889.56,477614.62,353689.66,182249.03,199505.38,259283.61,228036.06,385960.6,222670.53,122254.055,329961.47,380977.34,144549.42,122082.17,159437,115994.336,180161.9,181793.88,236408.84,371477.62,2471480.8,72339.51,290351.1,0,209053.17,89192.56,147820.98,216226.55,129744.64,367727.53,239012.8,282598.97,98617.68,49902.066,173621.9,90071.96,225245.27,4136778.2,98533.91,190704.31
58976,475.3235029,11.713765,,,,,,,,,,,148303.8,17153.88,245691.23,160368.69,299819.7,117017.87,299332.44,264811.3,97172.49,139920.58,380675.5,559818.5,134495.47,363091.3,146274.1,166967.16,54599.47,110495.13,242691.94,214394.9,227620.23,25584.646,0,61335.176,168383.8,47702.258,106472.34,171418.14,33426.727,193699.78,170494.42,355328.9,128750.2,26488.098,177936.84,163512.83,57182.758,119122.31,175702.7,58295.227,255101.45,389983,182705.31,361856.75,28035.523,228386.86,277973.7,44631.56,93387.26,192297.83,299720.62,217349,183300.61,215554.52,68969.7,38878.2,88270.65,81426.55,140638.03,0,191324.89,189184.23,91135.24,112664.78,97547.664,71912.125,65063.023,163312.61,98008.07,226799.39,65749.88,75682.68,147055.45,80799.72,246293.9,113677.08
58977,660.4875626,11.653372,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34259.547,0,0,0,95566.41,0,0,0,0,0,0,0,29933.238,0,0,0,0,0,386639.97,0,0,0,0,10504.061,0,0,5695.632,0,0,0,0,0,0,0,0,0,54794.207,19737.957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58978,1016.74165,11.658735,,,,,,,,,,,0,0,0,57215.48,19794.615,5220.1924,0,0,0,0,0,39640.168,0,0,0,0,0,0,0,0,0,0,0,0,35990.902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58979,894.6386948,11.731583,,,,,,,,,,,0,1289160.1,0,0,5157.161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250553.1,246623.67,0,0,59237.348,3101503.2,0,0,0,0,0,0,0,0,0,1783803.2,0,596894.1,0,0,0,0,0,33313.543,0,0,129326.375,0,0,69030.14,143070.1,142819.25,0,0,0,2619416.8,0,0,5658.6816,0,0,0,0,2090604.9,0,0,0,0,0
58980,284.3301284,11.636268,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207452.88,0,0,0,142686.42,54906.137,34286.617,0,0,0,0,109438.6,62759.523,104137.59,0,0,0,0,0,0,0,0,0,0,0,0,0,249095.7,154748.47,0,0,0,6529.135,0,0,0,0
58985,1098.762285,11.672883,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123498.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58987,539.4219541,11.706387,,,,,,,,,,,0,390992.7,0,0,80940.01,0,0,0,0,0,0,0,83776.17,0,19527.2,0,5838.292,0,0,67514.84,0,293667.8,0,180267.02,0,680034.94,0,37763.203,52898.887,0,5136.3965,35145.336,208606.86,167729.7,0,26703.66,118200.625,0,243760.17,97128.11,0,0,228822.16,0,203741.8,0,0,204111.28,0,0,5563.3975,0,5143.16,5422.0356,0,0,34672.465,424317.22,395226.4,0,0,0,203401.1,0,0,0,0,0,0,0,271825.44,0,0,5113.3984,0,0
58990,950.7015304,11.654934,,,,,,,,,,,0,336111.53,0,0,0,0,0,0,0,0,0,0,37413.55,11874.229,0,0,0,0,0,162759.23,0,82633.94,0,0,0,1696097.9,0,263747.7,0,0,0,0,0,139906.94,0,0,0,0,138168.73,1629392.1,0,0,0,0,27091.004,0,0,83943.836,0,0,0,0,38684.54,0,0,0,0,1124194.6,1330472.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58991,565.5643184,11.5611315,,,,,,,,,,,894788.7,418561.28,1124511.2,1068933,1066008,1617074.5,662923.75,1224579.5,1674844.1,1645620.2,504927.6,1089764.4,772165.5,657708.5,783654.25,1949857,1955877.4,716354.1,651847.06,932462.3,1221250.9,719457.9,0,684678.7,881512.44,651246.5,863981.8,835276.56,362568.06,1032335.9,618226.94,1275241.8,887829.1,4665078,2136695.8,2185677.8,795378.3,246672.1,477262.8,783057.56,1703050.2,1150681.8,755200.1,355840.8,629661.8,415612.28,2130684.8,839395.06,140805.5,2013004.8,1386026.5,196986.75,1375732.1,143423.36,2296057.5,313585.53,8091267.5,285900.03,919701.4,1043160.1,2361735.5,1426496.6,453075.88,287249.84,1677386.5,691079.7,1060261.5,405361.56,1753803.1,1006451,266709.72,623948.5,1818400.2,7071764,1056005.6,1063211.2
58992,153.1460431,11.723952,,,,,,,,,,,49878.875,0,226221.19,401012.94,273263.53,907246.56,359323.72,330151.34,1037948.1,307159.8,211883.56,203805.03,6361.3496,195875.7,4966.3374,340588.8,764287.25,79450.06,0,57499.17,165640.03,22562.225,0,6335.5146,0,0,125409.234,50291.266,5612.2573,131583.28,300103.84,242490.88,5047.7803,0,2051274.2,1079120.9,16715.184,0,74466.91,0,1117993,238760.05,129097.69,16064.375,0,228152.39,327714.34,31748.508,12917.229,1221301.9,354474.75,137421.14,125288.51,0,458000.28,0,0,0,93717.484,0,2330229.2,254027.67,0,0,721965.75,5042.212,264491.53,135411.52,495229.6,95699.06,10476.419,0,424654.47,0,35500.773,281898.16
58995,1248.823712,11.682285,,,,,,,,,,,28783.715,27523.26,25397.486,26284.139,16679.514,11454.995,15708.155,15302.807,13206.646,12942.486,23577.723,24187.225,64748.523,25131.297,62616.02,12112.067,13986.205,20842.225,73956.6,38642.535,22618.742,59915.82,0,60178.934,59591.31,45003.566,47846.367,37432.11,53689.92,30447.764,11358.603,14219.645,47604.78,78752.82,25338.068,21502.355,68729.97,74178.984,63268.258,56291.914,29415.47,38724.453,23916.627,69245.92,59616.21,69825.266,24435.184,65260.16,24351.176,25909.014,22278.303,72942.88,30409.309,77081.41,22372.617,63253.77,72686.5,36227.707,38875.816,0,18435.13,27426.502,30023.959,37659.742,5466.2324,52965.836,30134.932,72136.555,6729.492,6377.242,17553.287,46929.145,14257.745,53778.367,12745.167,21016.25
58996,1166.745599,11.68258,,,,,,,,,,,164618.95,107600.83,181485.69,183889.67,152081.66,240038.6,179479.22,170616.53,279276.9,296751.34,155386.39,169400.44,114793.984,178996.66,112024.72,309301.28,338041.97,157052.7,119796.13,138449,177358.33,117482.055,0,120032.3,120664.22,138612.81,113364.25,120528.09,108003.88,190130.72,162242.47,205241.47,130937.56,131355.88,337424.1,358894.1,120953.69,138050.73,142407.8,137438.58,350921.3,186478.8,135783.55,140769.77,143545.03,124427.17,320804.6,123285.19,109753.98,290741.97,201921.1,129921.16,202092,115428.87,330076.44,123199.266,126492.04,142979.8,148701.62,308321.34,316288.94,187377.3,133109.42,109658.86,266023.47,116249.95,175810.69,117876.63,265751.97,162668.34,132295.88,147384.52,288610.84,91221.54,181045.95,164610.31
58997,972.715408,11.682879,,,,,,,,,,,0,0,5847.479,116314.375,37091.55,22972.703,0,0,5115.3203,0,0,72234.89,0,15226.195,0,0,0,0,0,0,0,0,0,0,64383.84,0,0,0,0,0,12385.209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58998,310.3092781,11.640611,,,,,,,,,,,116996.06,16844.434,96261.75,48197.902,70383.52,98269.12,96562.66,110726.234,142906.61,96238.25,57085.027,50477.39,18506.113,121076.06,23131.984,234932.58,110010.086,134802.55,66656.375,52811.996,124157.29,53444.496,0,82066.164,94575.516,36057.27,52140.61,46186.44,25146.086,162014.3,46060.035,102442.94,80294.85,911370.2,194918.58,82382.32,17106.418,22604.137,98908.25,71697.28,57050.203,47207.273,44751.527,67749.85,22349.031,19026.383,261267.05,20732.127,24124.38,255069.11,83993.82,86671.43,46097.4,5123.1523,164965.45,11135.918,920611.9,28222.78,31996.523,101263.78,291583.22,62896.15,23862.66,31409.566,86240.05,57454.355,94392.41,58117.523,139001.4,84015.12,32642.82,21160.807,243024.48,961118.56,128279.8,70958.56
58999,1171.701276,11.681095,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19128.572,0,0,0,23007,0,0,5583.356,5375.722,0,0,0,0,5316.6636,0,0,0,0,0,0,24614.676,0,21904.896,10856.3125,0,0,132206.84,5128.5293,0,0,0,0,0,0,0,0,0,0,26118.697,0,0,0,0
59000,1187.675888,11.679228,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12333.967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12802.615,0,4944.834,0,0,0,173403.89,0,0,0,0,0,0,0,0,0,0,0,16821.268,0,0,0,0
59001,1194.776027,11.681119,,,,,,,,,,,0,0,5262.3223,5397.0635,0,28396.91,12957.945,14220.977,39099.332,35189.145,5976.756,5721.8633,0,6893.8623,0,38982.184,40046.6,0,0,0,11380.135,0,0,0,0,0,0,0,0,16826.336,5875.5967,11783.12,0,0,53560.008,46097.016,0,0,0,0,75767.766,23003.258,0,0,0,0,61635.137,0,0,58521.2,13757.947,0,11526.623,0,64901.35,0,0,0,0,33816.94,66519.88,16569.105,0,0,17291.889,0,5177.362,0,15508.078,0,0,0,38457.047,0,5282.426,10775.018
59002,1221.8323,11.693399,,,,,,,,,,,33930.58,33506.066,30301.082,34054.32,23349.436,12429.139,17965.484,22513.621,15542.446,18302.406,29931.99,32959.57,61628.086,25400.4,69520.805,13187.755,13075.929,21447.16,82350.836,39959.27,24535.53,58279.49,0,52704.65,56536.316,47588.645,44417.164,44275.16,54480.45,31522.082,19707.137,17101.4,48178.957,83635.5,35157.582,13787.004,68343.805,72109.82,59913.668,61741.836,30762.338,38489.188,25074.207,74522.95,60217.477,69048.914,24751.844,64770.63,23832.107,30998.068,26021.4,71071.26,32943.996,63687.547,23218.16,67925.234,79911.21,35450.297,40543.043,0,24063.867,32548.322,28053.898,37356.383,5477.949,47132.2,32067.004,66308.734,10652.565,6097.106,26549.57,43690.625,12780.904,50850,14782.816,22648.703
59005,1167.748994,11.682313,,,,,,,,,,,140581.5,95617.91,143287.38,148705.55,118323.13,192375.19,160195.12,147877.77,212740.38,239739.3,122142.83,132809.97,96358.375,142358.58,100188.99,248135.72,255196.89,115800.52,99807.36,115377.555,147001.55,95556.71,0,106550.41,91901.23,106056.37,95739.42,94923.875,93183.766,163886.3,137547.98,164881.86,108982.81,104592.05,263221.28,279406.1,95441.94,106713.71,113327.42,106374.8,256422.75,146070.39,111794.266,114976.55,110183.52,98322.75,247927.02,98477.695,96619.76,241664.89,167467.5,106977.82,158434.38,102135.7,248723.28,107460.055,108018.87,108476.67,111565.56,253349.14,254186.2,149805.33,115172.66,95144.33,210069.02,87881.07,142392.9,104291.734,204169.62,122205.31,109074.54,113898.484,220350.72,84017.94,138820.44,129717.05
59006,632.4562458,11.673991,,,,,,,,,,,0,52027.043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16826.734,0,0,0,310527.53,0,0,0,0,0,0,0,0,0,0,0,80402.3,0,0,0,0,0,0,0,0,0,0,0,56105,0,0,0,0,0,42045.367,0,0,0,0,0,0,0,0,0,0,0,0,0
59008,664.454434,11.663267,,,,,,,,,,,92535.055,19741.73,55520.906,35445.496,60700.957,88094.31,105521.875,37020.92,113836.12,222630.7,28425.652,119610.7,24972.938,111050.85,12827.181,175100,122683.63,98493.99,51736.848,146140.72,178174.16,72206.695,0,19945.064,61180.184,27998.18,32000.363,63223.727,58596.11,187664,163201.66,93576.29,115682.484,62073.62,85537.81,126687.42,93207.34,153921.39,107887.8,38982.434,144593.84,125160.8,42062.816,91062.67,117051.766,50656.695,108727.875,67886.22,37478.387,220852.52,140826.5,27457.771,127168.06,106265.41,304268.2,53267.42,97257.484,131332.39,144254.88,1560463.1,132882.73,97905.164,90886.38,86153.336,204143.86,121662.51,141762.78,57063.047,129839.414,63904.89,27361.602,129609.664,137217.02,3614688,83239.47,68984.734
59011,1138.750825,11.692984,,,,,,,,,,,330138.03,282457.88,348367.06,347875.38,309744.03,407242.7,377639.03,375662.53,452169.5,509939.38,335458.5,317204.2,282561.72,342524.1,266138.97,524087.97,555039.6,284975.97,280686.7,320857.7,337185.12,276686.7,0,249488.25,238889.66,313881.62,259132.45,278411.28,275316.03,369285.97,323232.62,367996.12,312236.03,269305.06,594113.44,557899.06,272236.62,272128.12,293503.28,284206.6,572197.25,344311.6,274632.66,281240.25,289987.38,273690.9,534356.1,258825.03,246426.55,531143.06,376111.38,271652.22,371517.38,267007.44,553907.9,265807.97,289526.25,293677.88,308814.03,516478.12,556965.7,395165.75,317849.6,226249.86,448083.5,230466.6,346978.06,288489.22,416554.16,301966.06,262959.75,273431.56,454436.25,208866.97,323438.25,335834.78
59012,1220.828834,11.692853,,,,,,,,,,,47313.996,44481.812,37521.086,39518.805,30675.26,15090.791,28850.195,27534.777,16236.6455,20485.66,34780.24,38738.258,75798.37,32844.312,69596.55,13048.538,16260.105,33162.156,85700.875,53489.1,30679.63,64303.016,0,66870.89,71555.63,57070.508,57338.414,48771.035,70469.08,40791.688,17160.729,18447.738,52426.164,85093.54,39702.14,19619.652,85386.32,93426.586,69268.61,76614.46,38259.43,54261.453,34259.098,83109.31,73216.18,77492.33,32675.865,77898.95,33318.734,41231.13,35681.95,86167.83,33574.508,76967.36,35577.105,75081.016,86748.05,45105.508,51357.207,0,33529.547,46037.28,43737.137,46599.98,5282.153,58221.64,49767.938,80451.75,12347.882,12961.581,31893.45,53865.203,23035.498,65947.61,15606.806,27024.598
59013,496.4187581,11.695493,,,,,,,,,,,63645.754,6174.3555,82501.74,32775.85,44667.14,61185.773,78363.19,94680.67,75461.9,61085.664,64487.508,107128.875,5589.934,90579.53,5511.8057,54678.2,59308.363,96358.41,5860.8604,10003.3125,69561.695,5516.9062,0,5020.1216,11193.714,5652.8447,22337.742,44244.066,5475.744,85163.414,123830.33,54577.47,10687.965,6356.2344,97287.06,63336.46,5352.5723,27243.832,36755.11,5694.411,139254.6,125855.28,6626.7847,28830.986,27633.127,45922.742,131692.8,0,63266.887,64489.03,107934.98,40487.47,99296.055,33509.195,166377.17,36377.17,12569.075,14026.447,30813.16,22231.777,91139.59,50047.625,7105.4937,0,89204.71,5479.1104,101897.21,27463.045,109729.57,88466.6,92802.79,54944.844,106801.4,5278.8486,60956.152,37680.992
59014,992.7416328,11.693751,,,,,,,,,,,41375.96,79295.92,11023.229,43050.58,88212.55,45008.03,35541.652,18783.61,59768.5,413473.7,15416.287,70687.53,40488.938,57314.156,42048.406,45822.965,71392.27,42217.445,51751.92,10532.361,0,160825.64,0,63644.703,41969.883,0,0,45403.137,29246.867,0,21356.074,0,0,0,6143.8735,0,0,0,0,0,0,0,41934.7,0,0,0,0,0,18174.627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13626.46,0,0,0,0,0,0,37260.918,33383.9,38708.55,22832.973,0,36401.684
59015,525.4063389,11.710411,,,,,,,,,,,0,822833.1,0,0,68522.695,0,0,0,0,0,0,0,454182.03,82108.71,145324.9,0,0,0,0,294676.25,0,1072632.6,0,327949.6,18747.844,1954483.6,0,216567.84,233500.8,0,0,26226.338,154560.2,927358.25,0,5223.8564,512535.28,241958.2,530627.3,4431141,0,69825.52,329639.88,0,753437.3,10274.703,0,741566.3,0,0,0,0,119887.23,140414.97,0,0,66525.39,1644865.9,1463953.9,0,0,10894.074,367078.5,6045.372,0,196841.27,19720.98,32842.19,0,0,300475.62,0,0,5131.365,0,0
59016,1167.785739,11.693766,,,,,,,,,,,6577.091,0,5850.705,5928.703,0,21580.295,12934.783,12359.31,35468.19,27256.658,11016.1,0,0,0,0,33704.17,33217.57,0,0,0,13238.819,0,0,0,0,0,0,0,0,20548.46,0,5363.045,0,0,48409.87,41263.918,0,0,0,0,60629.6,13611.879,0,0,0,0,57675.34,0,0,55511.094,14685.197,0,14508.279,0,59805.97,0,0,0,0,19434.934,55599.457,23212.906,0,0,15419.578,0,5013.2314,0,15671.748,0,0,0,26646.36,0,0,5553.6694
59018,1143.706393,11.694013,,,,,,,,,,,5037.427,5051.755,0,0,0,0,0,0,0,0,0,0,15712.992,0,10218.219,0,0,0,14743.91,5502.892,0,5843.2207,0,0,17586.555,0,0,0,6657.728,7705.966,0,0,0,27202.582,12487.936,0,10789.458,48884.625,0,12272.453,18239.16,14197.875,0,5303.291,20861.168,5027.9883,18506.354,6123.8076,0,15034.963,0,16936.049,0,46454.07,12122.529,35668.863,26333.816,13397.403,0,183632.16,11855.868,6971.962,11424.683,0,0,0,6388.0674,0,0,0,0,49521.316,0,6596.255,0,0
59019,1159.680994,11.690941,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27781.723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28470.041,0,20979.652,0,0,0,251722.7,0,0,0,0,0,0,0,0,0,0,0,45830.062,0,0,0,0
59021,1036.767628,11.6966915,,,,,,,,,,,30025.457,60650.566,5324.8735,33085.367,67084.234,34792.016,17605.436,5331.0713,45489.156,324859.3,0,51435.465,33520.945,41520.84,37960.97,33749.1,56186.312,35606.617,37761.355,0,0,137411.2,0,51078.406,35567.133,16116.178,0,36381.645,16995.385,0,17432.117,0,0,0,0,0,0,0,0,0,0,0,36892.434,0,0,0,0,0,12784.795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12018.664,0,0,0,0,0,0,32350.64,21594.807,28061.201,12863.125,0,22495.584
59022,171.1485566,11.659967,,,,,,,,,,,141680.4,17378.676,147469,58755.25,166827.98,272357.97,83114.24,57094.54,267200.62,218127.39,129733.21,195979.06,97797.24,93891.766,44613.21,130009.875,47897.45,47604.184,133766.19,89098.86,109381.21,85084.03,0,51079.414,80192.45,25959.602,118846.8,85315.914,138483.69,52472.45,184672.58,172744.52,63763.87,48569.516,282454.4,186491.19,66133.39,167961.67,135994.8,46027.98,68480.8,118525.65,102722.836,75406.81,146427.05,15402.5,167760.38,86353.195,139611.02,55164.32,67019.14,49058.836,78618.25,84883.8,276562.75,91358.414,130210.016,162377.36,100194.734,95784.95,68147.05,139085.64,164404.78,73265.39,153125.38,71107.73,88469.64,98561.45,177052.2,74375.625,38509.152,185441.53,303069.56,60871.527,82016.53,102092.93
59023,948.7157429,11.694485,,,,,,,,,,,52904.8,86125.016,19581.457,49582.664,103633.53,53730.902,42392.973,20999.031,75705.97,453434.62,24830.697,82316.05,41071.87,63578.906,49135.977,55256.176,80050.93,47089.836,57659.96,5720.8535,0,141879,0,76463.92,48511.32,36795.79,0,42579.355,34876.992,0,27345.234,0,0,0,11333.244,0,0,0,0,0,0,0,51345.094,0,0,0,0,0,22282.812,0,0,0,0,0,0,0,0,0,0,6141.0225,0,0,0,11080.547,0,0,10795.432,0,0,0,41001.81,45115.184,42533.387,24293.54,0,39166.312
59024,636.6375659,11.6854,,,,,,,,,,,139906.52,35098.66,178944.14,83686.8,117157.766,35346.38,130491.02,141571.58,58905.37,108611.305,88895.48,195723.8,221042.45,141603.62,86596.57,81906.87,86696,140512.19,235630.22,173844.61,157699.33,244718.56,0,234475.05,390371.84,72913.5,399815.12,83720.06,229030.11,66398.805,48936.12,57331.38,153318.75,298653.25,157912.55,210390.84,132953.58,344496.7,245665.6,29006.902,287440.3,173191.47,145997.31,280613.34,232016.98,285307.16,192536.55,287976.16,253355.2,42419.094,85049.32,277608.5,154053.16,323386.5,99457.96,304681.47,425030.84,192566.69,86161.055,0,206324.1,172487.48,70963.625,255222.1,99532.13,210913.97,299251.2,492480,78531.5,79576.92,119281.2,323254.22,131555.53,45906.504,19414.352,82335.06
59025,485.375262,11.703337,,,,,,,,,,,0,6061.8696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6060.3154,0,0,0,0,0,0,0,0,0,0,0,5273.285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100290.47,0,0,0,0,0,0,0,0,0,0,0,0,0
59026,1166.78193,11.693467,,,,,,,,,,,19428.13,0,5427.991,14015.854,11989.693,40289.504,16703.309,24321.12,43107.965,37437.105,12121.216,12162.594,0,14885.713,0,47344.36,46924.93,0,0,0,14957.613,0,0,0,0,0,0,0,0,27161.732,15316.882,15769.651,0,0,68487.19,53521.633,0,0,0,0,82128.56,26548.586,0,0,0,0,74168.33,0,0,73398.04,33064.902,0,15053.171,0,76703.21,0,0,0,0,23329.416,75265.87,27112.09,0,0,29372.477,0,13866.116,0,24430.666,0,0,0,44560.33,0,0,12736.588
59027,949.7189371,11.696391,,,,,,,,,,,23697.863,43247.918,0,22434.309,60320.152,25432.783,16744.76,0,38393.473,254466.2,10269.37,39762.508,18539.014,33013.027,28303.98,22997.184,38060.004,22564.002,25052.633,0,0,75725.03,0,32842.902,24627.785,13111.758,0,20430.57,11731.105,0,12633.921,0,0,0,0,0,0,0,0,0,0,0,23017.277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18557.262,14689.212,14102.999,6304.711,0,21410.822
59028,804.6020087,11.652655,,,,,,,,,,,33023.55,0,43990.164,40969.367,182760.86,45399.95,45631.383,65705.484,78594.516,124575.56,123667.53,141962.45,0,143865.6,0,68217.65,173198.38,56258.53,0,124141.81,70846.914,0,0,0,0,5521.208,10194.096,45463.535,0,64301.01,111738.47,103696.98,0,0,48125.06,160715.47,0,32628.865,63300.78,5476.7744,152086.27,132401.67,19866.854,16818.273,5179.2,6581.121,187007.83,0,11645.182,264730.88,137179.97,12990.025,167342.33,27387.922,328545.34,42046.375,5769.5386,12396.691,21709.398,0,268524.75,175632.2,52190.13,0,122543.766,0,153852.33,5549.1763,92959.71,130114.15,72057.336,5705.755,56607.633,1741635,164795.4,84514.56
59031,790.586438,11.694467,,,,,,,,,,,122641.305,13171.424,105290.07,91804.65,183774.42,74638.78,116303.07,110296.555,255256.78,70105.39,82132.07,173738.97,5426.4346,76379.516,0,110215.49,53789.07,108299.24,5519.4043,127456.45,267223.2,5331.9526,0,0,5669.248,26554.664,6510.6494,23261.9,0,467128.94,214511.89,393429.1,11673.701,5910.9893,152048.06,112696.945,0,117574.37,139161.67,11234.596,97940.555,321003.12,51559.312,50073.76,22757.426,31252.293,72441.11,10731.255,64488.82,117315.01,211195.6,50313.344,153629.89,156838.22,187181.83,38750.617,46137.87,84185.51,116564.555,0,82109.78,201392.8,124768.78,5763.76,163785.81,5080.268,108381.01,29233.969,170872.48,59674.324,72226.664,52847.133,78389.52,1885726.8,111678.46,170493.14
59032,792.654277,11.702589,,,,,,,,,,,0,6215.254,0,0,0,0,0,0,0,0,0,0,22215.795,0,19786.922,0,0,0,31794.445,0,0,5161.8584,0,5686.5845,19994.979,15625.489,0,0,17292.783,0,0,0,17448.89,34453.504,0,0,19098.035,48812.418,16678.277,25452.188,0,0,0,17385.473,28883.578,10683.217,0,17572.436,0,0,0,13840.833,0,36950.344,0,35798.555,36601.58,19871.521,0,0,0,0,18281.033,12220.574,0,19777.943,0,11930.4375,0,0,0,15823.438,0,26411.1,0,0
59035,471.3596507,11.82463,,,,,,,,,,,0,327231.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258872.69,0,0,0,0,0,0,0,0,0,264256.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93787.31,0,0,0,0,190014.02,0,0,0,0,0,0,0,199301.66,0,0,0,0,0
59036,558.404785,11.695504,,,,,,,,,,,142539.3,252153.8,130411.305,105734.1,163087.42,45623.863,111046.69,38100.71,110939.94,41585.145,40158.633,108199.54,273580.28,126921,288490.25,14477.268,47511.27,55180.582,266457.8,128126.664,136359.89,340699.47,0,280215.03,296199.5,362916.66,110969.33,72796.72,142423.36,70043.5,56341.305,39119.395,349316.56,444491.06,101151.36,50638.215,355209.53,423649.12,297500.16,181002.42,50450.03,25239.703,89546.37,230018.56,379850.62,314017.97,135253.5,131605.56,267781.97,78889.69,39850.7,274537.25,85277.77,532605.6,91372.54,356655.25,492338.56,339500.8,257557.77,0,107717,57424.473,264853.6,339949.8,72615.63,339534.94,148285.89,315220.1,41246.18,49016.445,232303.14,542602.2,131790.55,284753.38,98068.6,47033.35
