formulaRank,molecularFormula,adduct,precursorFormula,NPC#pathway,NPC#pathway Probability,NPC#superclass,NPC#superclass Probability,NPC#class,NPC#class Probability,ClassyFire#superclass,ClassyFire#superclass probability,ClassyFire#class,ClassyFire#class Probability,ClassyFire#subclass,ClassyFire#subclass Probability,ClassyFire#level 5,ClassyFire#level 5 Probability,ClassyFire#most specific class,ClassyFire#most specific class Probability,ClassyFire#all classifications,ionMass,retentionTimeInSeconds,retentionTimeInMinutes,formulaId,alignedFeatureId,mappingFeatureId,overallFeatureQuality
1,C19H36N2O4,[M + H]+,C19H37N2O4+,Amino acids and Peptides,0.784,Small peptides,0.783,Tripeptides,0.396,Organic acids and derivatives,0.996,Carboxylic acids and derivatives,0.991,"Amino acids, peptides, and analogues",0.806,Amino acids and derivatives,0.797,N-acyl-alpha amino acids and derivatives,0.673,"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acid esters; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",357.274,491,8.187,7.34284E+17,7.34232E+17,50693,
1,C31H55N3O7,[M + Na]+,C31H55N3NaO7+,Polyketides,0.948,Oligopeptides,0.997,Depsipeptides,0.978,Organic acids and derivatives,1,Peptidomimetics,0.972,Depsipeptides,0.971,Cyclic depsipeptides,0.97,Cyclic depsipeptides,0.97,"Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Lactones; Alpha amino acids and derivatives; Macrolactams; Macrolides and analogues; Lactams; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Alpha amino acid esters; Carboxylic acid amides; Carboxylic acid derivatives; Carboxylic acid esters; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Peptidomimetics; Carbonyl compounds; Macrolide lactams; Depsipeptides; Cyclic depsipeptides; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",604.39,491,8.187,7.34284E+17,7.34232E+17,50701,
1,C30H58N4O8,[M + Na]+,C30H58N4NaO8+,Amino acids and Peptides,0.936,Small peptides,0.722,Tripeptides,0.553,Organic acids and derivatives,0.999,Carboxylic acids and derivatives,0.998,"Amino acids, peptides, and analogues",0.958,Peptides,0.754,Dipeptides,0.56,"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Branched fatty acids; Hydroxy fatty acids; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Methyl-branched fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Valine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Dipeptides; Chemical entities",625.415,491,8.187,7.34284E+17,7.34232E+17,50702,
1,C38H70N8O11,[M + H]+,C38H71N8O11+,Amino acids and Peptides,0.869,Oligopeptides,0.998,Lipopeptides,0.539,Organic acids and derivatives,1,Peptidomimetics,0.857,Depsipeptides,0.664,Cyclic depsipeptides,0.642,Cyclic depsipeptides,0.642,"Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Lactones; Alpha amino acids and derivatives; Macrolactams; Alcohols and polyols; Lactams; Pyrrolidines; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Alpha amino acid esters; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Peptidomimetics; Carbonyl compounds; Depsipeptides; Cyclic depsipeptides; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",815.523,491,8.187,7.34284E+17,7.34232E+17,50703,
1,C6H11BrFN3O3,[M + H]+,C6H12BrFN3O3+,Amino acids and Peptides,0.134,Histidine alkaloids,0.133,Halogenated fatty acids,0.318,"Organic 1,3-dipolar compounds",0.693,"Allyl-type 1,3-dipolar organic compounds",0.824,Organic nitro compounds,0.843,C-nitro compounds,0.81,C-nitro compounds,0.81,"Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Alkyl fluorides; Organic nitro compounds; Organic oxoazanium compounds; Organofluorides; Alkyl halides; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; C-nitro compounds; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",272.003,491,8.189,7.34284E+17,7.34232E+17,50707,
1,C10H16AsFN2O2,[M + Na]+,C10H16AsFN2NaO2+,Amino acids and Peptides,0.539,Small peptides,0.654,Aminoacids,0.664,Organic acids and derivatives,0.807,Carboxylic acids and derivatives,0.611,"Amino acids, peptides, and analogues",0.613,Amino acids and derivatives,0.611,Amino acids and derivatives,0.611,"Organic compounds; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Organoarsenic compounds; Organometallic compounds; Organometalloid compounds; Organofluorides; Carbonyl compounds; Amines; Organic salts; Organic oxides; Organic metalloid salts; Organic metal salts; Trivalent organic arsenic compounds; Hydrocarbon derivatives; Oxygen-containing organoarsenic compounds; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",313.029,491,8.189,7.34284E+17,7.34232E+17,50712,
1,C16H33NO,[M + H]+,C16H34NO+,Fatty acids,0.882,Fatty amides,0.845,Primary amides,0.116,Organic acids and derivatives,0.69,Carboxylic acids and derivatives,0.732,Carboxylic acid derivatives,0.723,Carboxylic acid amides,0.793,Tertiary carboxylic acid amides,0.805,Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Tertiary carboxylic acid amides; Carbonyl compounds; Amines; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,256.263,491,8.19,7.34284E+17,7.34232E+17,50699,
1,C14H20O2,[M + H]+,C14H21O2+,Terpenoids,0.83,Sesquiterpenoids,0.447,Humulane sesquiterpenoids,0.046,Organic oxygen compounds,1,Organooxygen compounds,0.999,Carbonyl compounds,0.912,Ketones,0.823,Cyclic ketones,0.73,Organic compounds; Ketones; Organooxygen compounds; Carbonyl compounds; Cyclic ketones; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities,221.153,491,8.191,7.34284E+17,7.34232E+17,50641,
1,C14H31NO6,[M + H]+,C14H32NO6+,Fatty acids,0.796,Glycerolipids,0.344,Monoacylglycerols,0.212,Lipids and lipid-like molecules,0.348,Glycerolipids,0.47,Glycerol ethers,0.536,,,Glycerol ethers,0.536,Organic compounds; Ethers; Organonitrogen compounds; Organooxygen compounds; Monoalkylamines; Dialkyl ethers; Glycerol ethers; Amines; Primary amines; Hydrocarbon derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,310.221,491,8.191,7.34284E+17,7.34232E+17,50708,
1,C43H66N2O6S2,[M + H]+,C43H67N2O6S2+,Amino acids and Peptides,0.715,Oligopeptides,0.755,Depsipeptides,0.258,Organic acids and derivatives,0.998,Carboxylic acids and derivatives,0.995,"Amino acids, peptides, and analogues",0.596,Amino acids and derivatives,0.587,Amino acids and derivatives,0.587,"Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Thiazoles; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Azoles; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",771.446,491,8.191,7.34284E+17,7.34232E+17,50710,
1,C12H18O4,[M + H]+,C12H19O4+,Fatty acids,0.981,Fatty Acids and Conjugates,0.831,Dicarboxylic acids,0.712,Organic acids and derivatives,0.988,Carboxylic acids and derivatives,0.98,Dicarboxylic acids and derivatives,0.571,,,Dicarboxylic acids and derivatives,0.571,Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities,227.127,491,8.192,7.34284E+17,7.34232E+17,50713,
1,C12H19FO2,[M + H]+,C12H20FO2+,Terpenoids,0.961,Sesquiterpenoids,0.604,Chamigrane sesquiterpenoids,0.082,Lipids and lipid-like molecules,0.619,,,,,,,Lipids and lipid-like molecules,0.619,Organic compounds; Lipids and lipid-like molecules; Ketones; Organohalogen compounds; Organooxygen compounds; Alkyl fluorides; Organofluorides; Carbonyl compounds; Alkyl halides; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities,215.145,492,8.192,7.34284E+17,7.34232E+17,50736,
1,C23H28N4O3,[M + Na]+,C23H28N4NaO3+,Alkaloids,0.803,Anthranilic acid alkaloids,0.087,Open-chain polyketides,0.02,Organoheterocyclic compounds,0.996,Azoles,0.707,,,,,Azoles,0.707,Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carbonyl compounds; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,431.204,492,8.193,7.34284E+17,7.34232E+17,50724,
1,C19H28N6O7,[M + H]+,C19H29N6O7+,Amino acids and Peptides,0.675,Oligopeptides,0.269,Purine alkaloids,0.139,Lipids and lipid-like molecules,0.552,,,,,,,Lipids and lipid-like molecules,0.552,Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Secondary alcohols; Carbonyl compounds; Amines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,453.208,492,8.193,7.34284E+17,7.34232E+17,50730,
1,C28H30O3,[M + H]+,C28H31O3+,Terpenoids,0.949,Carotenoids (C40),0.564,Apocarotenoids (β-),0.032,Benzenoids,0.536,Benzene and substituted derivatives,0.574,,,,,Benzene and substituted derivatives,0.574,Organic compounds; Lipids and lipid-like molecules; Ketones; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities,415.229,492,8.194,7.34284E+17,7.34232E+17,50726,
1,C28H52N4O6,[M + Na]+,C28H52N4NaO6+,Amino acids and Peptides,0.99,Small peptides,0.772,Tripeptides,0.523,Organic acids and derivatives,0.999,Carboxylic acids and derivatives,0.998,"Amino acids, peptides, and analogues",0.985,Peptides,0.829,Dipeptides,0.669,"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Valine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Dipeptides; Chemical entities",563.376,492,8.195,7.34284E+17,7.34232E+17,50717,
1,C22H38N4O7,[M + H]+,C22H39N4O7+,Amino acids and Peptides,0.774,Small peptides,0.274,Cyclic peptides,0.171,Organic acids and derivatives,0.998,Carboxylic acids and derivatives,0.994,"Amino acids, peptides, and analogues",0.699,Amino acids and derivatives,0.675,Amino acids and derivatives,0.675,"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Branched fatty acids; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",471.281,492,8.195,7.34284E+17,7.34232E+17,50720,
1,C28H52N4O6,[M + H]+,C28H53N4O6+,Amino acids and Peptides,0.634,Oligopeptides,0.954,Depsipeptides,0.551,Organic acids and derivatives,1,Carboxylic acids and derivatives,0.999,"Amino acids, peptides, and analogues",0.992,Amino acids and derivatives,0.989,Valine and derivatives,0.768,"Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; Carboxylic acid esters; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Peptidomimetics; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Valine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",541.394,492,8.195,7.34284E+17,7.34232E+17,50721,
1,C39H70N6O12,[M + Na]+,C39H70N6NaO12+,Polyketides,0.574,Oligopeptides,0.996,Depsipeptides,0.751,Organic acids and derivatives,1,Peptidomimetics,0.843,Depsipeptides,0.569,Cyclic depsipeptides,0.573,Cyclic depsipeptides,0.573,"Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Macrolactams; Alcohols and polyols; Lactams; Pyrrolidines; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Peptidomimetics; Carbonyl compounds; Macrolide lactams; Depsipeptides; Cyclic depsipeptides; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",837.496,492,8.195,7.34284E+17,7.34232E+17,50722,
1,C13H16O2,[M + H]+,C13H17O2+,Terpenoids,0.964,Sesquiterpenoids,0.661,Humulane sesquiterpenoids,0.418,Lipids and lipid-like molecules,0.501,Prenol lipids,0.562,,,,,Prenol lipids,0.562,Organic compounds; Lipids and lipid-like molecules; Ketones; Prenol lipids; Organooxygen compounds; Carbonyl compounds; Cyclic ketones; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities,205.122,492,8.195,7.34284E+17,7.34232E+17,50711,
1,C30H58N10O6,[M + H]+,C30H59N10O6+,Amino acids and Peptides,0.977,Oligopeptides,0.89,Linear peptides,0.819,Organic acids and derivatives,0.993,Carboxylic acids and derivatives,0.987,"Amino acids, peptides, and analogues",0.976,Peptides,0.82,Peptides,0.82,"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Secondary alcohols; Primary carboxylic acid amides; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Valine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",655.462,492,8.196,7.34284E+17,7.34232E+17,50719,
