formulaRank,molecularFormula,adduct,precursorFormula,NPC#pathway,NPC#pathway Probability,NPC#superclass,NPC#superclass Probability,NPC#class,NPC#class Probability,ClassyFire#superclass,ClassyFire#superclass probability,ClassyFire#class,ClassyFire#class Probability,ClassyFire#subclass,ClassyFire#subclass Probability,ClassyFire#level 5,ClassyFire#level 5 Probability,ClassyFire#most specific class,ClassyFire#most specific class Probability,ClassyFire#all classifications,ionMass,retentionTimeInSeconds,retentionTimeInMinutes,formulaId,alignedFeatureId,mappingFeatureId,overallFeatureQuality
1,C7H8Br6O5S2,[M - H]-,C7H7Br6O5S2-,Fatty acids,0.281,Aromatic polyketides,0.027,Simple aromatic polyketides,0.068,Benzenoids,0.738,Phenols,0.812,Halophenols,0.91,Bromophenols,0.878,O-bromophenols,0.627,Organic compounds; Organosulfur compounds; Halobenzenes; Phenols; Organohalogen compounds; Organooxygen compounds; Alkyl bromides; Aryl bromides; Bromobenzenes; Organobromides; Benzene and substituted derivatives; Halophenols; Benzenoids; Bromophenols; O-bromophenols; Aryl halides; Sulfenyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities,708.485,730,12.168,7.35202E+17,7.35172E+17,56752,
1,C7H4Br2Cl2I2OS,[M - H]-,C7H3Br2Cl2I2OS-,Polyketides,0.806,Aromatic polyketides,0.11,Simple aromatic polyketides,0.113,Benzenoids,0.994,Phenols,0.982,Halophenols,0.991,Bromophenols,0.945,M-bromophenols,0.535,Organic compounds; Organosulfur compounds; Halobenzenes; Phenols; Organohalogen compounds; Organooxygen compounds; Aryl bromides; Aryl chlorides; Bromobenzenes; Chlorobenzenes; Organobromides; Organochlorides; Benzene and substituted derivatives; Halophenols; Benzenoids; Bromophenols; Chlorophenols; M-bromophenols; O-bromophenols; Aryl halides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities,616.576,728,12.133,7.35202E+17,7.35172E+17,56753,
1,C19H25N3O3,[M - H]-,C19H24N3O3-,Alkaloids,0.989,Tryptophan alkaloids,0.978,Pyrroloindole alkaloids,0.181,Organic acids and derivatives,0.966,Carboxylic acids and derivatives,0.949,"Amino acids, peptides, and analogues",0.858,Amino acids and derivatives,0.857,Amino acids and derivatives,0.857,"Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Tertiary carboxylic acid amides; Carbonyl compounds; Trialkylamines; Diazinanes; Benzenoids; Amines; Tertiary amines; Aralkylamines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",342.184,729,12.153,7.35202E+17,7.35172E+17,56754,
1,C21H22BrCl3N10O,[M - H]-,C21H21BrCl3N10O-,Alkaloids,0.769,Proline alkaloids,0.01,Pyridine alkaloids,0.01,Benzenoids,0.988,Benzene and substituted derivatives,0.952,Halobenzenes,0.76,Chlorobenzenes,0.7,Dichlorobenzenes,0.619,Organic compounds; Organoheterocyclic compounds; Halobenzenes; Pyrazoles; Piperidines; Organohalogen compounds; Organonitrogen compounds; Aniline and substituted anilines; Organooxygen compounds; Azoles; Aryl chlorides; Chlorobenzenes; Organochlorides; Benzene and substituted derivatives; Benzenoids; Amines; Tertiary amines; Tertiary alkylarylamines; Dichlorobenzenes; Aryl halides; Dialkylarylamines; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,613.015,730,12.171,7.35202E+17,7.35172E+17,56756,
1,C28H23Cl2IN2O2,[M - H]-,C28H22Cl2IN2O2-,Alkaloids,0.967,Anthranilic acid alkaloids,0.189,Chalcones,0.004,Organoheterocyclic compounds,0.998,Benzodiazepines,0.997,,,,,Benzodiazepines,0.997,"Organic compounds; Organoheterocyclic compounds; Halobenzenes; Diazepines; Ketones; Benzoic acids and derivatives; Benzamides; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Benzodiazepines; Benzoyl derivatives; Organooxygen compounds; Enamines; Carboxylic acid amides; Aryl chlorides; Carboxylic acid derivatives; Chlorobenzenes; 1,4-diazepines; Organochlorides; Tertiary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Amines; Secondary amines; Secondary alkylarylamines; Dichlorobenzenes; Aryl halides; Cyclic ketones; Vinylogous amides; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Cyclohexenones; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",615.012,730,12.161,7.35202E+17,7.35172E+17,56757,
1,C16H11Br2FN4O4,[M - H]-,C16H10Br2FN4O4-,Alkaloids,0.711,Proline alkaloids,0.015,Purine alkaloids,0.016,Benzenoids,0.999,Phenols,0.54,Halophenols,0.634,,,Halophenols,0.634,Organic compounds; Organoheterocyclic compounds; Halobenzenes; Phenols; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Azoles; Aryl bromides; Aryl fluorides; Carboxylic acid derivatives; Bromobenzenes; Fluorobenzenes; Organobromides; Organofluorides; Benzene and substituted derivatives; Halophenols; Pyrazole carboxylic acids and derivatives; Benzenoids; Aryl halides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Pyrazole-5-carboxamides; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; 2-heteroaryl carboxamides; Chemical entities,498.905,729,12.143,7.35202E+17,7.35172E+17,56761,
1,C14H14O6,[M - H]-,C14H13O6-,Polyketides,0.411,Cyclic polyketides,0.108,Isocoumarins,0.049,Benzenoids,0.517,,,,,,,Benzenoids,0.517,Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acids; Carboxylic acid anhydrides; Carbonyl compounds; Benzenoids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities,277.073,730,12.161,7.35202E+17,7.35172E+17,56762,
1,C16H13ClO4S,[M - H]-,C16H12ClO4S-,Shikimates and Phenylpropanoids,0.384,Flavonoids,0.212,Chalcones,0.067,Organic oxygen compounds,1,Organooxygen compounds,1,Carbonyl compounds,0.98,Ketones,0.967,Alkyl-phenylketones,0.823,"Organic compounds; Organosulfur compounds; Halobenzenes; Ketones; 1,3-dicarbonyl compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Benzoyl derivatives; Organooxygen compounds; Sulfones; Aryl chlorides; Chlorobenzenes; Monocarboxylic acids and derivatives; Sulfonyls; Carboxylic acids; Organochlorides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Aryl halides; Vinyl halides; 1-carboxy-2-haloaromatic compounds; 2-halobenzoic acids and derivatives; 2-halobenzoic acids; Aryl ketones; Aryl alkyl ketones; Vinylogous halides; Beta-diketones; Organic oxides; Hydrocarbon derivatives; Benzenesulfonyl compounds; Phenylketones; Alkyl-phenylketones; Organic oxygen compounds; Chemical entities",335.015,729,12.153,7.35202E+17,7.35172E+17,56763,
1,C16H26Cl2N2O15P2,[M - H]-,C16H25Cl2N2O15P2-,Carbohydrates,0.978,Aminosugars and aminoglycosides,0.505,Aminosugars,0.287,Organic oxygen compounds,1,Organooxygen compounds,1,Carbohydrates and carbohydrate conjugates,0.948,Monosaccharides,0.889,Monosaccharide phosphates,0.628,Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Organic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Nitrogen mustard compounds; Organic phosphoric acids and derivatives; Phosphate esters; Alkyl chlorides; Organic phosphoramides; Organochlorides; Monosaccharides; Monosaccharide phosphates; Secondary alcohols; Oxanes; Polyols; Halohydrins; Chlorohydrins; Alkyl halides; Alkyl phosphates; Monoalkyl phosphates; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,617.009,730,12.171,7.35202E+17,7.35172E+17,56764,
1,C13H7IO10,[M - H]-,C13H6IO10-,Shikimates and Phenylpropanoids,0.688,Phenolic acids (C6-C1),0.833,Simple phenolic acids,0.468,Benzenoids,0.999,Benzene and substituted derivatives,0.989,Benzoic acids and derivatives,0.991,Phthalic acid and derivatives,0.882,M-phthalic acid and derivatives,0.519,Organic compounds; Halobenzenes; Benzoic acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Benzoyl derivatives; Organooxygen compounds; Aryl iodides; Iodobenzenes; Phthalic acid and derivatives; M-phthalic acid and derivatives; P-phthalic acid and derivatives; Carboxylic acids; Organoiodides; Benzene and substituted derivatives; Benzenoids; Benzoic acids; Aryl halides; Vinyl halides; 1-carboxy-2-haloaromatic compounds; Halobenzoic acids and derivatives; Halobenzoic acids; 2-halobenzoic acids and derivatives; 3-halobenzoic acids and derivatives; 4-halobenzoic acids and derivatives; 2-halobenzoic acids; 3-halobenzoic acids; Vinylogous halides; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities,448.903,730,12.161,7.35202E+17,7.35172E+17,56766,
1,C27H27BrCl2O5,[M - H]-,C27H26BrCl2O5-,Polyketides,0.565,Aromatic polyketides,0.222,Depsides and depsidones,0.065,Benzenoids,0.902,Phenol ethers,0.431,Anisoles,0.528,,,Anisoles,0.528,Organic compounds; Organoheterocyclic compounds; Halobenzenes; Alkyl aryl ethers; Anisoles; Ethers; Organohalogen compounds; Organooxygen compounds; Alkyl chlorides; Aryl bromides; Organobromides; Organochlorides; Benzene and substituted derivatives; Benzenoids; Aryl halides; Alkyl halides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities,579.036,730,12.161,7.35202E+17,7.35172E+17,56767,
1,C19H32O3S,[M - H]-,C19H31O3S-,Polyketides,0.11,Aromatic polyketides,0.022,Catechols with side chains,0.113,Benzenoids,1,Benzene and substituted derivatives,0.996,Benzenesulfonic acids and derivatives,0.994,,,Benzenesulfonic acids and derivatives,0.994,"Organic compounds; Organosulfur compounds; Benzenesulfonic acids and derivatives; Organic acids and derivatives; Organosulfonic acids and derivatives; Sulfonyls; Organosulfonic acids; Arylsulfonic acids and derivatives; Benzene and substituted derivatives; Benzenoids; Arylsufonic acids; 1-sulfo,2-unsubstituted aromatic compounds; Organic oxides; Hydrocarbon derivatives; Benzenesulfonyl compounds; Organic sulfonic acids and derivatives; Organic oxygen compounds; Chemical entities",339.201,735,12.257,7.35202E+17,7.35172E+17,56768,
1,C12H13BrClNO4Si2,[M - H]-,C12H12BrClNO4Si2-,Alkaloids,0.516,Anthranilic acid alkaloids,0.172,Anthranillic acid derivatives,0.184,Organic acids and derivatives,0.999,Carboxylic acids and derivatives,0.997,"Amino acids, peptides, and analogues",0.576,Amino acids and derivatives,0.578,Amino acids and derivatives,0.578,"Organic compounds; Amino acids, peptides, and analogues; Halobenzenes; Benzoic acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Benzoyl derivatives; Organooxygen compounds; Amino acids and derivatives; Aryl bromides; Aryl chlorides; Carboxylic acid derivatives; Bromobenzenes; Chlorobenzenes; Carboxylic acids; Organobromides; Organochlorides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Benzoic acids; Aryl halides; Vinyl halides; 1-carboxy-2-haloaromatic compounds; Halobenzoic acids and derivatives; Halobenzoic acids; 2-halobenzoic acids and derivatives; 3-halobenzoic acids and derivatives; 2-halobenzoic acids; 3-halobenzoic acids; Vinylogous halides; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",403.918,726,12.098,7.35202E+17,7.35172E+17,56769,
1,C14H30O9,[M - H]-,C14H29O9-,Fatty acids,0.986,Fatty acyls,0.502,Fatty alcohols,0.521,Lipids and lipid-like molecules,0.924,Fatty Acyls,0.928,Fatty alcohols,0.58,,,Fatty alcohols,0.58,Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Monocarboxylic acids and derivatives; Fatty alcohols; Secondary alcohols; Fatty Acyls; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities,341.18,727,12.113,7.35202E+17,7.35172E+17,56770,
1,C18H30O3S,[M - H]-,C18H29O3S-,Polyketides,0.113,Aromatic polyketides,0.034,Catechols with side chains,0.246,Benzenoids,1,Benzene and substituted derivatives,0.998,Benzenesulfonic acids and derivatives,0.997,,,Benzenesulfonic acids and derivatives,0.997,"Organic compounds; Organosulfur compounds; Benzenesulfonic acids and derivatives; Organic acids and derivatives; Organosulfonic acids and derivatives; Sulfonyls; Organosulfonic acids; Arylsulfonic acids and derivatives; Benzene and substituted derivatives; Benzenoids; Arylsufonic acids; 1-sulfo,2-unsubstituted aromatic compounds; Organic oxides; Hydrocarbon derivatives; Benzenesulfonyl compounds; Organic sulfonic acids and derivatives; Organic oxygen compounds; Chemical entities",325.186,727,12.12,7.35202E+17,7.35172E+17,56773,
1,C38H52O3,[M - H]-,C38H51O3-,Terpenoids,0.995,Meroterpenoids,0.543,Prenyl quinone meroterpenoids,0.331,Benzenoids,0.849,,,,,,,Benzenoids,0.849,Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Prenol lipids; Organooxygen compounds; Benzenoids; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities,555.387,730,12.165,7.35202E+17,7.35172E+17,56776,
1,C18H28O5S,[M - H]-,C18H27O5S-,Fatty acids,0.937,Fatty Acids and Conjugates,0.378,Simple phenolic acids,0.002,Benzenoids,0.998,Benzene and substituted derivatives,0.984,Benzenesulfonic acids and derivatives,0.988,,,Benzenesulfonic acids and derivatives,0.988,"Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Benzenesulfonic acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organosulfonic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Sulfonyls; Organosulfonic acids; Carboxylic acids; Carbonyl compounds; Arylsulfonic acids and derivatives; Benzene and substituted derivatives; Benzenoids; Arylsufonic acids; 1-sulfo,2-unsubstituted aromatic compounds; Medium-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Benzenesulfonyl compounds; Organic sulfonic acids and derivatives; Organic oxygen compounds; Chemical entities",355.16,735,12.253,7.35202E+17,7.35172E+17,56778,
1,C11H14N10O5S,[M - H]-,C11H13N10O5S-,Alkaloids,0.249,Histidine alkaloids,0.039,Purine alkaloids,0.042,Organic nitrogen compounds,1,Organonitrogen compounds,1,Sulfonylureas,0.903,S-triazinyl-2-sulfonylureas,0.907,S-triazinyl-2-sulfonylureas,0.907,"Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Benzenesulfonamides; Triazines; Alkyl aryl ethers; Ethers; Organic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic carbonic acids and derivatives; Sulfonylureas; Sulfonyls; Aminotriazines; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Aminosulfonyl compounds; N-arylamides; Organic oxides; 1,3,5-triazines; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Benzenesulfonyl compounds; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Alkoxy-S-triazines; S-triazinyl-2-sulfonylureas; Organic nitrogen compounds; 2-methoxy-1,3,5-triazines; Chemical entities",397.08,725,12.078,7.35202E+17,7.35172E+17,56779,
1,C21H22F2N4O4,[M - H]-,C21H21F2N4O4-,Alkaloids,0.98,Anthranilic acid alkaloids,0.067,Purine alkaloids,0.033,Benzenoids,0.996,Benzene and substituted derivatives,0.949,Halobenzenes,0.863,Fluorobenzenes,0.937,Fluorobenzenes,0.937,Organic compounds; Organoheterocyclic compounds; Halobenzenes; Pyrimidines and pyrimidine derivatives; Lactams; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Pyrimidones; Organooxygen compounds; Azoles; Carboxylic acid amides; Aryl fluorides; Carboxylic acid derivatives; Fluorobenzenes; Monocarboxylic acids and derivatives; Carboxylic acid esters; Diazines; Organofluorides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Aryl halides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,431.153,730,12.173,7.35202E+17,7.35172E+17,56783,
1,C11H20N10O2,[M - H]-,C11H19N10O2-,Alkaloids,0.946,Histidine alkaloids,0.41,Imidazole alkaloids,0.408,Organoheterocyclic compounds,0.901,Heteroaromatic compounds,0.627,,,,,Heteroaromatic compounds,0.627,"Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Guanidines; Organic nitro compounds; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",323.17,741,12.354,7.35202E+17,7.35172E+17,56785,
1,C18H19FN4O,[M - H]-,C18H18FN4O-,Alkaloids,0.97,Tryptophan alkaloids,0.396,Carboline alkaloids,0.158,Benzenoids,0.996,Phenols,0.329,Halophenols,0.318,Fluorophenols,0.53,Fluorophenols,0.53,Organic compounds; Organoheterocyclic compounds; Pyrazoles; Pyridines and derivatives; Alkyl aryl ethers; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Azoles; Aryl fluorides; Fluorobenzenes; Organofluorides; Benzene and substituted derivatives; Benzenoids; Fluorophenols; Aryl halides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,325.149,736,12.26,7.35202E+17,7.35172E+17,56786,
1,C11H19Br3N2O2,[M - H]-,C11H18Br3N2O2-,Amino acids and Peptides,0.39,Small peptides,0.125,Polyamines,0.261,Organohalogen compounds,1,Aryl halides,0.57,Aryl bromides,0.931,,,Aryl bromides,0.931,Organic compounds; Organic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Alkyl bromides; Aryl bromides; Organobromides; Carbonyl compounds; Amines; Aryl halides; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,446.892,730,12.161,7.35202E+17,7.35172E+17,56791,
1,C13H10Br5ClN2O5S,[M - H]-,C13H9Br5ClN2O5S-,Amino acids and Peptides,0.192,β-lactams,0.118,Penicillins,0.179,Benzenoids,0.988,Benzene and substituted derivatives,0.961,Benzenesulfonamides,0.851,,,Benzenesulfonamides,0.851,Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Benzenesulfonamides; Halobenzenes; Furans; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organosulfonic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Aryl bromides; Aryl chlorides; Carboxylic acid derivatives; Bromobenzenes; Chlorobenzenes; Sulfonyls; Organobromides; Organochlorides; Organosulfonamides; Benzene and substituted derivatives; Benzenoids; Aryl halides; Aminosulfonyl compounds; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Benzenesulfonyl compounds; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,734.582,731,12.191,7.35202E+17,7.35172E+17,56795,
