row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,230823_NEG_B0.mzML Peak area,230809_NEG_B0.mzML Peak area,230809_NEG_B4.mzML Peak area,230809_NEG_B6.mzML Peak area,230809_NEG_B2.mzML Peak area,230809_NEG_B3.mzML Peak area,230809_NEG_B5.mzML Peak area,230809_NEG_B1.mzML Peak area,230905_NEG_B0.mzML Peak area,230905_NEG_B1.mzML Peak area,230823_NEG_B6.mzML Peak area,230823_NEG_B4.mzML Peak area,230823_NEG_B1.mzML Peak area,230823_NEG_B3.mzML Peak area,230823_NEG_B2.mzML Peak area,230905_NEG_B2.mzML Peak area,230905_NEG_B3.mzML Peak area,230926_NEG_B0.mzML Peak area,230926_NEG_B2.mzML Peak area,230905_NEG_B5.mzML Peak area,230905_NEG_B4.mzML Peak area,230905_NEG_B6.mzML Peak area,230926_NEG_B5.mzML Peak area,230926_NEG_B1.mzML Peak area,230823_NEG_B5.mzML Peak area,231010_NEG_B0.mzML Peak area,231010_NEG_B3.mzML Peak area,230926_NEG_B6.mzML Peak area,230926_NEG_B4.mzML Peak area,231010_NEG_B1.mzML Peak area,231010_NEG_B2.mzML Peak area,240901_NEG_B1.mzML Peak area,Blank_NEG_1.mzML Peak area,231010_NEG_B6.mzML Peak area,Blank_NEG_2.mzML Peak area,230926_NEG_B3.mzML Peak area,Blank_NEG_3.mzML Peak area,Blank_NEG_4.mzML Peak area,Culture_Remin_E_NEG.mzML Peak area,240417_NEG_B0.mzML Peak area,231010_NEG_B5.mzML Peak area,Culture_Remin_D_NEG.mzML Peak area,240507_NEG_B0.mzML Peak area,240417_NEG_B3.mzML Peak area,Culture_Remin_F_NEG.mzML Peak area,231010_NEG_B4.mzML Peak area,240417_NEG_B2.mzML Peak area,240417_NEG_B4.mzML Peak area,QC_mix_NEG_1.mzML Peak area,QC_mix_NEG_2.mzML Peak area,QC_mix_NEG_4.mzML Peak area,240417_NEG_B5.mzML Peak area,Process_Blank_1_NEG.mzML Peak area,QC_mix_NEG_3.mzML Peak area,240616_NEG_B0.mzML Peak area,Process_Blank_3_NEG.mzML Peak area,Process_Blank_2_NEG.mzML Peak area,240507_NEG_B3.mzML Peak area,240417_NEG_B6.mzML Peak area,240417_NEG_B1.mzML Peak area,240507_NEG_B1.mzML Peak area,240616_NEG_B3.mzML Peak area,240507_NEG_B5.mzML Peak area,240616_NEG_B2.mzML Peak area,240616_NEG_B1.mzML Peak area,Chance_pooled_QC_NEG_1.mzML Peak area,240616_NEG_B5.mzML Peak area,240616_NEG_B6.mzML Peak area,240616_NEG_B4.mzML Peak area,Chance_pooled_QC_NEG_3.mzML Peak area,Chance_pooled_QC_NEG_2.mzML Peak area,Chance_pooled_QC_NEG_4.mzML Peak area
57904,325.149545,13.2866745,,,,,,,,,,,0,0,30937.842,5372.06,5551.2354,14538.716,120255.67,89063.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11313.674,251874.5,28596.355,0,0,0,0,0,78200.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250347.84,0,5436.166,415734.88,117105.79,0,0,0,0,129621.164,0,548522,232032.16,5454.5273,176418.55,117091.28,132036.53,5226.247,6085.83,5321.7954
57905,355.1595563,13.141783,,,,,,,,,,,0,0,31284.043,5860.3945,34311.746,25677.436,106803.46,75565.61,0,81310.29,0,0,0,92700.445,104039.18,135250.89,45257.64,100367.87,914295.06,27334.86,5053.792,48771.805,808891.94,265807.2,121252.5,0,0,900080.25,639259.5,538683.06,0,0,0,0,0,654573.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5194.93,0,147663.97,6013.3457,0,0,0,0,0,702422.5,0,667122,652139.2,42900.24,496780.28,506952.75,139357.78,116549.28,230244.84,230200.83
57906,289.1456486,13.202872,,,,,,,,,,,0,0,0,0,0,0,0,168963.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186071.89,0,0,0,0,0,0,104844.914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57907,341.1439448,13.162112,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65987.67,0,0,0,0,0,0,0,0,147189.56,95716.914,302375.88,0,0,0,0,0,35679.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38658.73,0,168702.14,71817.97,0,50308.258,43944.91,41548.51,0,0,0
57908,653.3040982,13.230719,,,,,,,,,,,0,0,67174.94,0,33070.875,0,105746.88,0,5847.915,0,86134.17,0,0,0,0,0,0,123593.89,0,0,5562.9023,17840.91,40090.97,0,65583.72,0,0,11914.414,0,0,0,224443.81,0,0,0,16548.275,0,0,0,51496.152,5367.581,0,126932.97,28915.016,11671.477,119015.695,13074.752,67193.09,0,0,0,0,0,0,0,0,0,173910.61,76651.16,0,5691.327,0,0,0,5535.6865,0,0,0,40810.406,359332.56,0,0
57909,245.1557715,13.206383,,,,,,,,,,,0,0,0,0,0,0,0,105115.914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107448.75,0,0,0,0,0,0,27964.684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57915,533.3905163,13.207844,,,,,,,,,,,88588.92,87070.76,100873.43,181638.05,117612.66,91313.81,88777.836,145423.02,52867.023,162257.95,104756.54,56915.336,153488.28,42774.74,30333.488,208950.47,273955.72,86773.016,253648.78,191329.92,66057.44,95406.52,99005.91,53457.75,154851.84,82015.82,151805.2,58981.91,61149.773,81402.29,115265.234,34420.27,181752.16,56576.883,78568.85,68024.555,109825.586,174180.72,79580.51,87277.88,105464.14,80887.48,135445.14,126737.79,135024.6,115423.68,171075.88,171411.02,96009.3,46635.39,108790.484,171786.19,167330.11,178521.05,103321.55,149956.48,70063.664,164200.56,118530.21,171494.52,157176.06,32020.031,87265.484,49930.29,69013.14,174254.44,86671.08,46022.7,48394.42,47356.55,39116.285,26546.703
57920,425.1109809,13.16717,,,,,,,,,,,95160.79,5932.4785,11457.703,37147.723,41098.05,74797.47,0,0,313314.6,0,5470.4834,9097.721,102518.45,68993.81,5261.8203,98841.25,5397.6567,0,0,0,0,228655.78,324170.5,0,0,249827.73,5704.708,21905.6,0,0,0,294817.72,0,286630.8,0,0,0,0,76341.266,279237.28,0,42747.62,0,276214.44,22558.143,266039.44,0,0,256591.1,170501.92,155917.44,207962.92,0,240517.23,0,121103.766,64541.258,0,125247.586,326717.03,132695.89,4928.205,11399.327,0,0,0,0,0,101241.32,0,7054.9062,162239.8
57923,404.7781173,13.230219,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115847.336,0,108992.914,2147633.5,150873.08,0,0,0,0,83277.99,0,58979.906,121262.39,0,116737.95,131865.7,100499.66,0,0,0
57924,406.7760262,13.232141,,,,,,,,,,,46149.156,121916.445,58870.207,113970.734,73694.914,109924.09,74016.516,47341.93,53431.25,81910.33,5080.0137,22021.277,37675.656,5542.6006,34235.35,115883.336,121045.03,121092.41,150007.11,91735.3,63471.586,89898.13,116742.42,129169.44,15931.951,114411.26,0,110078.53,123354.16,96452.734,0,0,0,48517.35,0,124062.41,0,0,5932.6494,0,0,5491.9595,0,0,0,0,0,0,0,0,0,0,499822.8,0,505963.16,6554219.5,592362.94,0,0,0,0,382466.62,0,522569.75,511077.1,100725.19,544225.25,598025.75,520167.44,122662.94,113714.69,118101.56
57925,408.7739888,13.234348,,,,,,,,,,,38154.867,106826.73,43661.668,107198.86,16682.932,86906.23,64118.28,52612.906,90803.07,75521.74,5246.1875,11012.522,20913.47,0,40045.79,120010.88,111735.16,127263.31,146040.81,90322.91,82199.234,21893.61,116022.625,120737.24,23720.29,122500.54,0,99947.984,119972.055,81626.07,0,0,0,6943.6553,0,108046.73,0,0,5391.332,0,0,11254.551,0,0,0,0,0,0,0,0,0,0,489146.44,0,484613.88,6335187.5,574141.6,0,0,0,0,417035.03,0,537935.94,486531,69815.18,518592.62,585757.4,505856.56,107397.43,21781.691,98431.54
57929,340.2043844,13.196837,,,,,,,,,,,0,744902.1,143076.53,1009698.5,490136.22,447705.78,367319.9,412904.03,520776.78,62868.727,86671.27,658710.9,442254.75,606846,145996.44,0,104808.44,1211426.8,0,0,581447.7,586889.06,95369.25,92370.47,421070.8,686202.3,139110.95,6082.927,142755.5,434988.47,174541.86,111675.44,693857.9,2791968.2,697052.56,1098127.1,682388.5,682078,458526.7,1603869.9,552279.6,2366549.5,446156.8,687876.9,320112.88,544920.44,494364.34,0,0,352344.7,290669.56,524188.4,0,122417.69,529320.6,2272516,32293.762,644116.06,794055.7,1130397.5,859476.9,25713.145,1650861.9,0,10485.016,0,17652.44,2992844,5327.298,31764.188,1623797.5,465362.9
57930,410.7720452,13.230288,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105157.9,0,52185.99,1979200.8,118178.055,0,0,0,0,56069.35,0,112778.29,110354.79,0,111678.29,112797.96,97910.59,0,0,0
57934,328.1848572,13.158571,,,,,,,,,,,0,0,0,0,0,38450.098,0,0,23497.836,0,0,0,0,0,0,0,0,0,0,0,0,71944.766,76246.234,0,0,94389.445,0,0,0,0,0,199602.34,0,324550.78,0,0,0,0,0,89378.61,0,0,0,109293.59,0,6138.301,0,0,5674.955,14498.33,5684.971,48283.555,0,5021.866,0,42676.19,53150.344,0,49174.176,69389.6,0,0,0,0,0,0,0,0,47804.562,0,6313.737,0
57938,411.2435145,13.229668,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31760.105,0,0,88607.16,0,98512.84,145586.55,63510.383,0,0,0
57944,341.1802199,13.369719,,,,,,,,,,,467103.25,803387.25,1.64E+07,1.61E+07,3817730.8,1.21E+07,4054075,1.66E+07,92913.96,8728453,1523870.6,1392540.6,1966915.2,2568887.2,2478441.8,4731787.5,2047872.8,1465447.8,4935019,5439386.5,7146636.5,1.73E+07,3826538.5,4309667.5,5672872.5,830560.4,0,6993749.5,1.23E+07,1.63E+07,0,377506.06,0,6530.586,0,1.21E+07,0,0,167442.58,0,0,809047,0,16184.414,360225.62,0,0,47644.85,0,0,0,59783.99,5704475.5,0,2927340.8,975646,822516.25,0,45732.004,0,0,3.97E+07,5137.756,1.91E+07,3.25E+07,9350797,2.67E+07,2.40E+07,4.51E+07,1.01E+07,5871165,9692952
57945,600.9943146,13.244441,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126554.85,0,0,0,0,283614.2,0,0,0,0,0,0,0,0,0,0
57947,299.109989,13.216052,,,,,,,,,,,0,0,6565.8057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4803.0576,0,0,0,0,0,0,0,0,0,0,0,0,18288.283,0,0,0,0,0,0,0,0,0,0,5224.7397,0,0,210866.58,12931.189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57948,405.7818659,13.247677,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190097.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57949,409.7774199,13.245411,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,658332.3,0,0,0,0,0,0,0,0,0,0,0,5547.62,5661.4897,0,0,0
57950,646.6564083,13.247677,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339281.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57951,293.1805808,13.213935,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169192.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5059.134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57952,325.185771,13.213843,,,,,,,,,,,8933079,5144525,5959296.5,5062605.5,5963970.5,1.33E+07,465355.66,1581933.5,1.11E+07,1057299.5,4544135.5,2607757,6351136,4050958.8,2.57E+07,6765947.5,4855680.5,2516349,314238.2,392041.16,1637722,1.49E+07,2.23E+07,728829.6,1616431.2,1.81E+07,5353654,5302119.5,5170644.5,7727921.5,829400.4,3.52E+07,614095.3,2.89E+07,1523519.6,3917027,1524231.8,1513268.1,2219700,1.38E+07,2362795.2,6662165,2266657.5,1.91E+07,4177170.2,4567193.5,456338.2,1.22E+07,8383504.5,7481640.5,3119546.2,1.37E+07,326467.34,4.72E+07,4296773.5,1.26E+07,1.66E+07,1300827.4,1.96E+07,1.58E+07,3323836.2,5862904.5,4288282.5,669780.4,2712730.8,299522.97,4928913.5,5128747.5,1.87E+07,1876916.9,8114345,9199186
57955,567.3020878,13.267053,,,,,,,,,,,0,11186.46,5440.6533,0,15594.877,0,128075.57,87522.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102831.95,5282.478,0,0,0,0,0,11620.529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,636482,0,0,0,0,0,0,646329.3,0,652207.06,570394.9,60001.215,606850,617583.06,617998.3,31377.695,27062.357,45953.5
57956,715.2199617,13.2738495,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5487.7705,0,0,0,0,5417.3584,0,0,0,0,907662.44,0,0,0,5164.0107,0,123745.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5172.918,0,0,0,0,0,0,0,0,0,8988.486,0,0
57957,411.7756337,13.257663,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164220.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57958,326.189134,13.23114,,,,,,,,,,,1701880,964653.9,1035981.06,945996,1047024,1426558.8,143662.33,283890.47,3047436.5,426559.62,840859.94,1517683.1,1226318.1,1372862.6,1619332,1298708.6,918921.1,455491.12,0,0,279480.8,2679706.8,4259746.5,714114.1,281705,3125485,476214.53,950794.3,244309.84,847660.25,146889.8,7148115,118085.35,5576115,277066.6,704542.56,248575.53,273665.12,272781.12,2624993.8,371644.06,1187940,2486141.8,3485871,789937,753981.06,67889.57,339047.16,1337685,1314465.2,506651.38,2616861,0,1832941,4358725.5,2496804.5,3099035,130584.71,3733537.2,2996978,953439.4,1167237.5,604750.2,52348.652,313884.72,0,247793.97,887636.75,3549412.2,1240956.8,1508745.1,1.14E+07
57962,832.9049796,13.266974,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5779.6245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57320.004,0,6469.1987,142122.72,0,58372.77,74991.47,100673.59,0,0,0
57963,645.3291974,13.335785,,,,,,,,,,,0,0,71427.91,0,0,0,0,0,0,0,0,96770.25,0,0,166524.61,0,58684.03,0,0,0,0,0,0,0,0,0,382207.1,0,0,0,0,29689.6,0,167887.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5428.562,0,0,0,0,8207.725,0,0,159371.75,0,29592.814,0,0,14001.436,0,0,0,0,0,0,0,0,224335.17,0
57966,327.1650536,13.228468,,,,,,,,,,,5594.5786,284465.78,1021660.8,671250.3,184798.38,1093721.4,1359697.6,566666.8,5192.662,1043494.3,156173.38,108015.95,85612.64,119370.484,254695.64,200381.25,130455.67,500975.97,172655.14,386020.03,692905,151994.95,112558.2,240067.1,286334.56,47274.035,0,203744.5,466664.56,1650144.6,0,0,0,0,0,412660.47,0,0,91505.19,0,0,49706.73,0,0,105515.2,0,0,0,0,0,0,0,1396308.4,0,115795.3,1024384.7,326391.6,0,0,0,0,303917.12,0,121237.86,530546,263075.66,406614.88,567382,781315.6,290416.66,363973.16,45778.793
57968,180.8428391,13.336483,,,,,,,,,,,115176.7,33071.395,6424.33,70535.875,41572.652,28636.582,50596.12,38267.863,91824.39,39374.164,43216.867,20940.416,76568.21,26711.238,75809.06,74776.69,103833.766,57495.492,136216.1,22557.953,48006.94,29364.678,117979.93,15493.551,52549.957,44171.16,11559.025,35219.2,162924.52,27412.893,0,55347.863,0,0,5467.076,240875.12,5178.4976,0,11868.99,14376.832,5644.0225,9577.637,0,5308.2925,5501.084,23362.912,5451.7285,0,0,17402.344,5360.4194,28889.375,0,22966.99,5638.1914,0,0,0,35852.71,17499.195,35248.695,41262.41,105499.766,62212.39,76176.04,15755.352,54065.344,89270.6,108506.875,103983.6,7758.247,65912.336
57972,750.4838259,13.25108,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,5056.0757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121815.08,0,172029.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6311.451,0
57974,369.1752879,13.303198,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209067.36,0,0,0,137545.05,125745.9,0,0,0,153406.19,220358.94,29308.062,0,0,0,0,0,190105.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149016.31,0,0,0,0,0,0,316293.72,0,254310.84,211931.06,15994.1045,108685.19,70947.92,112455.92,5387.9727,10744.901,6074.6274
57975,743.6263351,13.248037,,,,,,,,,,,202658.66,193636.56,48817.273,176985.16,196303.47,218376.45,503913.38,345371.53,111395.78,136427.67,433809.62,54884.844,87454.55,143230,65271.516,173154.45,205138.64,176208.1,351188.7,492468.84,82509.44,294076.62,53792.21,142215.28,654703.7,176581.73,97409.27,186987.44,139995.11,277070.62,702072.75,191515.8,176762.86,93206.8,155183.47,436631.22,114438.266,546675.94,125190.35,113147.38,381547.6,113862.61,1868610,382721,366563.78,109825.74,419961.16,177877.44,245697.03,150154.73,177798.8,88696.24,220918.5,186647.78,157567.84,185831.48,85987.22,204929.05,231375.34,317394.47,212111.06,18046.316,456911.2,120563.9,43850.12,39870.508,105611.766,71974.39,83888.47,317824.3,56012.855,80146.81
57978,183.0127585,13.299989,,,,,,,,,,,53064.13,57819.01,637277,51872.023,35624.527,46491.297,0,0,117930.29,0,47800.11,3238779.5,121497.7,34814.28,590231,27508.957,227492.83,0,0,0,0,256909.94,307295.28,20466.998,0,87001.56,1223169.5,6284.0146,10445.265,33775.4,0,1332451.1,0,959296.3,0,14254.54,0,0,79411.47,222536.62,0,62316.71,0,863397.9,13420.455,68053.94,0,0,920160.8,152727.55,170818.94,255242.7,0,614813.4,0,173952.94,1074697.5,0,169239.94,124224.59,160040.06,1016771.5,10550.672,0,207724.62,0,106925.805,138599.66,245503.92,0,983905.5,71164.88
57979,212.911755,13.397372,,,,,,,,,,,815652.94,241470.25,204843.27,327204.12,240096.66,328109.1,313332.78,365392,247781.12,355383.1,310249.84,190716.06,177363.02,329310.75,508496.6,393082.25,185325.39,346093.5,374121.9,343907.03,723155.94,339609.8,291368.06,299617.44,360186.94,524487.06,93419.66,286759.72,321686.38,317515.2,415589.7,353229.8,513056.03,236595.3,507791,169521.84,522389.3,496296.62,455596.94,260284.28,367308.97,434520.38,441523.62,400725.12,413181.56,351620.38,423748.34,415563.8,1228475.1,437199.78,475821.12,329036.8,394910.8,478870.28,288035,439263.03,148511.3,432507.94,277324,437645.56,333260.5,151122.77,366404.7,176237.3,306803.84,341438.9,558771.44,415200.78,285551.66,377724.6,146073.31,367134
57980,623.3471431,13.310733,,,,,,,,,,,0,0,166032,0,0,0,0,0,0,0,0,1206920.5,0,0,285873.88,0,60804.066,0,0,0,0,0,0,0,0,0,326026.7,0,0,0,0,55413.98,0,290087.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1255588.4,0,0,0,0,419643.28,0,0,0,0,0,0,0,0,163455.53,0
57981,340.1679781,13.316583,,,,,,,,,,,0,0,24026.488,12942.931,5256.0977,0,81610.664,81990.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5135.6816,267542.62,302983.88,0,0,0,0,0,107311.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125494.7,0,21722.23,94718.875,125095.96,0,0,0,0,1068397,0,397346.53,259492.28,61931.254,353595.75,334369.1,394945.6,56357.527,12532.618,22241.4
57982,651.3787749,13.230967,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,10712.306,0,0,0,0,0,0,0,0,0,0,4970.5244,0,0,0,0,0,0,0,0,61950.805,0,179986.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5244.5645,0,0,5469.263,0,0,0,0,0,0,0,0,0,0,0,6135.589,0
57986,367.2324252,13.289851,,,,,,,,,,,0,5614.38,5445.5225,154030.92,23184.549,10862.145,0,11679.996,165533.84,0,0,252251.53,66243.5,5330.9453,51277.996,0,220117.03,43048.453,0,0,0,120528.26,0,0,33571.156,31833.01,75274.586,0,275532.5,17599.918,0,56051.055,124571.28,1173203.2,61913.68,4913.2993,127060.44,140034.4,14527.027,232394.16,12053.185,1371212.1,0,90394.125,396011.22,87333.89,164372.67,0,0,198758.6,546081.44,113283.77,0,0,38243.816,5018518.5,38007.78,44442.33,12094.482,170020.98,79929.734,0,391893.25,0,0,0,0,7047373,0,0,153567.34,1376496.9
57988,687.5814178,13.284989,,,,,,,,,,,110507.88,96274.69,13291.45,76560.08,52150.777,79587.42,93785.91,37246.44,137756.4,91291.74,149969.4,9532.933,129311.336,34273.94,7122.833,61594.8,17178.768,95714.59,70418.43,69987.664,53507.97,29749.121,69298.52,115420.93,55533.105,80351.97,42740.582,45628.6,36362.58,55936.832,155471.27,40950.383,170855.2,26593.213,163734.08,46990.895,191694.33,155739.33,97130.96,88798.43,115378.16,24309.73,165079.19,110007.695,143029.39,140134.27,79781.18,80951.35,133075.78,57472.098,130685.93,44214.35,154366.33,94870.25,13059.912,54752.492,10953.886,154269.38,49284.598,149102.4,88008.125,18236.598,78892.56,27808.334,27478.697,142466.44,6961.473,47937.047,8948.709,80157.21,36106.61,75110.95
57989,343.1761228,13.317281,,,,,,,,,,,0,0,82757.52,501578.84,163287.56,46213.17,252101.73,306620.7,0,56410.56,0,0,0,0,0,0,0,0,5486.99,0,82199.11,119503.625,5181.3647,5044.3916,0,0,0,10715.298,605557.94,274358.06,0,0,0,0,0,149238.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1139685.2,0,715822.06,454443.8,20884.752,684473.9,373736.44,1185751.4,30397.328,25132.543,93126.14
57990,269.132359,13.30936,,,,,,,,,,,6009049,975012.4,574635.75,3747535.5,682801.4,338759.3,913662.2,3040626.5,930498.5,2657776.5,4260532.5,307265.94,958452.7,931264.75,601015.06,966668.6,2583036.5,952965.94,578141.5,711307.7,931645.4,3077611,268376.03,721782,926886.6,2612306,546186.4,198274.34,954438,392493.1,1003982.75,583827.25,944286.6,943160.06,954322.56,4644575,983158.9,929621.1,882461.8,885679.5,967694.1,669755.75,1046416.25,3111616.2,934457.7,1011573.6,6500932,971702.25,869244.44,916348.4,931697.1,954608.2,906447,911033.94,484536.06,775812.3,379341.3,1035642.6,924035.6,3940462.8,440087.62,723045.75,902808.6,826369.9,598633.06,877272.5,599434.75,2456401,2690918.5,595954.06,718382.25,2463529.2
57995,652.6498375,13.328848,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5024.4155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308317.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57996,373.1620639,13.427627,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,38475.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4951.298,0,165825.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6063.442,88606.32,0,0,0,0,5048.618,0,0,0,0,0,0,0,0,19180.725,0
57997,355.1958438,13.343031,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305019.78,0,0,0,47547.453,81057.07,0,0,0,11731.74,47506.387,0,0,0,0,0,0,35661.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5702.962,0,0,0,0,0,0,0,0,0,0
57998,473.2843819,13.310714,,,,,,,,,,,134780.53,259931.2,0,342420.22,0,125741.54,146977.02,123814.59,0,195393.12,89945.86,83095.234,0,0,4812.843,113178.23,0,0,0,10954.652,159215.02,0,75136.305,0,0,116061.875,78098.45,170586.58,302608.53,0,173831.86,11814.584,0,0,90558.96,0,181646.05,0,0,0,84787.03,0,208024.56,43381.79,174392.28,96005.18,227586.53,251221.66,77758.42,0,5530.3193,0,0,785696.44,30773.992,0,37702.605,158030.55,58073.617,28236.906,88811.65,0,855989.2,0,4955.6396,0,150488.89,5098.4316,102489.48,0,0,22701.129
58000,309.1543881,13.268528,,,,,,,,,,,0,0,84579.21,0,0,0,0,0,0,0,0,213495.86,0,0,246887.97,0,284260.66,0,0,0,0,0,7283.8945,0,0,4951.1353,215524.8,0,0,0,0,54637.72,0,104970.516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11553.896,10389.514,10674.547,0,0,8767.225,0,32303.527,106071.586,0,12528.918,0,0,171445.53,0,0,0,0,0,0,0,0,245152.39,0
58002,383.19097,13.43555,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72278.07,359538.66,0,0,0,65296.6,443499.5,0,0,0,289410.7,31057.758,5064.0225,0,0,0,0,0,265178.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45545.633,0,0,0,0,0,0,80245.29,0,36377.32,11295.313,0,115145.195,19712.816,76919.984,0,0,0
